title,authors,isbn,isbn13,language_code,  num_pages,publication_date,publisher,Unnamed: 12
Dumpy's Valentine,Julie Andrews Edwards/Emma Walton Hamilton/Tony Walton/Ruby Randig,60885734,9.78006E+12,eng,24,12/12/06,Julie Andrews Collection,
Mandy,Julie Andrews Edwards/Johanna Westerman,61131628,9.78006E+12,eng,320,8/15/06,HarperCollins,
Giraffes Can't Dance,Giles Andreae/Guy Parker-Rees/Hugh Laurie,1846162661,9.78185E+12,eng,32,6/1/06,Orchard Books,
The Medici Giraffe and Other Tales of Exotic Animals and Power,Marina Belozerskaya,316525650,9.78032E+12,eng,414,8/21/06,Little  Brown and Company,
The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),David A. Ufer/Kirsten Carlson,976882302,9.78098E+12,eng,32,6/1/06,Arbordale Publishing,
Where the Red Fern Grows with Connections,Wilson Rawls/Rafe Martin/Borden Deal/Kemp P. Battle/Robert Bethke/Harold Courlander/Maya Angelou/Nicholasa Mohr/Dick Perry/John R. Erickson,30547741,9.78003E+12,eng,288,9/1/98,Holt McDougal,
Summer of the Monkeys,Wilson Rawls,440415802,9.78044E+12,eng,288,12/29/98,Yearling,
Dreams from My Father: A Story of Race and Inheritance,Barack Obama,307383415,9.78031E+12,en-US,442,1/9/07,Crown,
Doctor Who: Cat's Cradle-Time's Crucible,Marc Platt,426203658,9.78043E+12,eng,275,2/20/92,Virgin Publishing,
Doctor Who: Cat's Cradle-Witch Mark,Andrew    Hunt,426203682,9.78043E+12,eng,256,6/18/92,Virgin Publishing,
Doctor Who: Cat's Cradle-Warhead,Andrew Cartmel,426203674,9.78043E+12,eng,262,4/16/92,Virgin Publishing,
He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt/Liz Tuccillo,141694740X,9.78142E+12,eng,208,12/26/06,Gallery Books,
Do Not Open This Book,Michaela Muntean/Pascal Lemaître,439698391,9.78044E+12,eng,40,3/1/06,Scholastic Press,
Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,1558322450,9.78156E+12,en-US,520,12/21/04,Harvard Common Press,
Hands Are Not for Hitting (Ages 4-7),Martine Agassi/Marieka Heinlen,1575420775,9.78158E+12,eng,35,2/1/01,Free Spirit Publishing,
Not So Big House,Sarah Susanka/Kira Obolensky,1561583766,9.78156E+12,eng,208,4/20/01,Taunton Press,
Rodinsky's Room,Rachel Lichtenstein/Iain Sinclair,1862073295,9.78186E+12,eng,362,2/1/00,Granta UK,
The Rough Guide to Cuba 3,Fiona McAuslan/Matthew  Norman,1843534096,9.78184E+12,eng,640,6/20/05,Rough Guides,
Cuba: A New History,Richard Gott,300111142,9.7803E+12,en-GB,384,11/11/05,Yale University Press,
Cuba 15,Nancy Osa,385732333,9.78039E+12,eng,304,3/8/05,Ember,
Cuba (Jake Grafton #7),Stephen Coonts,312971397,9.78031E+12,eng,461,5/15/00,St. Martin's Paperbacks,
The Memory Keeper's Daughter,Kim Edwards,143037145,9.78014E+12,eng,401,5/30/06,Penguin Books,
Too Far to Go: The Maples Stories,John Updike,449200167,9.78045E+12,eng,256,6/12/82,Fawcett Books,
Far to Go (Margaret Thursday  #2),Noel Streatfeild,440424941,9.78044E+12,eng,161,2/1/86,Yearling,
The Children on the Top Floor,Noel Streatfeild,440412242,9.78044E+12,en-GB,180,7/1/85,Yearling,
Desolation Angels,Jack Kerouac/Joyce Johnson,1573225053,9.78157E+12,eng,432,9/1/95,Riverhead Books,
Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,1556434308,9.78156E+12,en-US,784,11/5/02,North Atlantic Books,
The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,140250328,9.78014E+12,eng,464,7/1/99,Penguin Books,
The Discomfort Zone: A Personal Journey,Jonathan Franzen,1598870548,9.7816E+12,en-US,6,8/28/06,HighBridge Company,
The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,452280680,9.78045E+12,eng,224,8/1/00,Plume,
Postscript to the Name of the Rose,Umberto Eco,015173156X,9.78015E+12,eng,84,1/1/84,Houghton Mifflin Harcourt P,
El nombre de la rosa,Umberto Eco,8497592581,9.7885E+12,spa,782,2/28/06,DeBolsillo,
Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,764543407,9.78076E+12,eng,364,5/1/05,For Dummies,
The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,156030438,9.78016E+12,eng,480,6/5/06,Mariner Books,
History of Beauty,Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino,847826465,9.78085E+12,eng,432,11/13/04,Rizzoli,
Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,156029065,9.78016E+12,eng,527,10/6/03,Harcourt,
Travels in Hyperreality,Umberto Eco/John Radziewicz/William Weaver,156913216,9.78016E+12,eng,324,5/27/90,Mariner Books,
How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,015600125X,9.78016E+12,eng,256,9/15/95,Mariner Books,
A Theory of Semiotics,Umberto Eco,253202175,9.78025E+12,eng,368,2/1/78,Indiana University Press,
Art and Beauty in the Middle Ages,Umberto Eco/Hugh Bredin,300093047,9.7803E+12,en-US,144,2/8/02,Yale University Press,
Mouse or Rat?: Translation as Negotiation,Umberto Eco,753817985,9.78075E+12,eng,208,9/28/04,Orion Publishing Co.,
The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,025320318X,9.78025E+12,eng,288,7/22/79,Indiana University Press,
Libraries,Candida Höfer/Umberto Eco,3829601867,9.78383E+12,eng,271,8/20/14,Schirmer/Mosel,
The Art of War,Sun Tzu/Thomas Cleary/Pulat Otkan/Giray Fidan,1590302257,9.78159E+12,eng,273,1/11/05,Shambhala,
Sun Tzu: The Art of War for Managers; 50 Strategic Rules,Sun Tzu/Gerald A. Michaelson,1580624596,9.78158E+12,eng,224,1/1/01,Adams Media,
The Art of War,Sun Tzu/Ralph D. Sawyer,1402561016,9.7814E+12,eng,5,6/1/03,Recorded Books  Inc.,
The Lost Continent:  Travels in Small-town America,Bill Bryson,552998087,9.78055E+12,eng,379,1/2/99,Black Swan,
Made in America: An Informal History of the English Language in the United States,Bill Bryson,380713810,9.78038E+12,eng,364,10/23/01,Avon Books,
Ulysses,James Joyce/Declan Kiberd,141182806,9.78014E+12,en-US,933,3/30/00,Penguin Books Ltd,
The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,043977439X,9.78044E+12,eng,272,7/1/06,Scholastic Inc.,
The Wicked Wit of Charles Dickens,Shelley Klein/Charles Dickens,1854790471,9.78185E+12,eng,162,9/1/02,Michael O'Mara,
The Three Musketeers,Alexandre Dumas/Barbara T. Cooper,1593081480,9.78159E+12,eng,761,11/25/04,Barnes  Noble Classics,
The Three Musketeers,Alexandre Dumas/Michael Page,1596009705,9.7816E+12,eng,24,7/25/05,Brilliance Audio,
The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel/Alexandre Dumas,1577658035,9.78158E+12,eng,236,12/3/05,Baronet Books,
The Three Musketeers (The d'Artagnan Romances. #1),Alexandre Dumas/Keith Wren,1853260401,9.78185E+12,eng,592,5/5/01,Wordsworth Editions,
Lisey's Story,Stephen King,743289412,9.78074E+12,eng,513,10/24/06,Scribner,
King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,881507199,9.78088E+12,eng,544,10/9/06,Countryman Press,
King Dork (King Dork  #1),Frank Portman,385732910,9.78039E+12,eng,344,4/11/06,Delacorte Press,
A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin,553381695,9.78055E+12,eng,969,5/28/02,Bantam,
The Colorado Kid,Stephen King,843955848,9.78084E+12,eng,178,2/20/06,Hard Crime Case,
Stationary Bike,Stephen King/Ron McLarty,743555619,9.78074E+12,eng,44,7/1/06,Simon & Schuster Audio,
Everything's Eventual: 14 Dark Tales,Stephen King,1416524355,9.78142E+12,eng,605,11/1/05,Pocket Books,
The Mist,Stephen King/ZBS Foundation,671874756,9.78067E+12,eng,2,9/1/93,Simon & Schuster Audio,
Pet Sematary,Stephen King,1416524347,9.78142E+12,eng,576,11/1/05,Pocket Books,
Insomnia,Stephen King/Bettina Blanch Tyroller,8497597729,9.7885E+12,spa,890,2/28/05,Debolsillo,
The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,739317369,9.78074E+12,eng,11,2/8/05,Random House Audio,
The Man in the Black Suit: 4 Dark Tales,Stephen King/Ana Juan/John Cullum/Becky Ann Baker/Íñigo Jáuregui/Peter Gerety/Arliss Howard,074352585X,9.78074E+12,eng,128,11/1/02,Simon  Schuster Audio,
The Shining,Stephen King/Campbell Scott,743537009,9.78074E+12,eng,16,8/2/05,Simon & Schuster Audio,
Stephen King: America's Best-Loved Boogeyman,George Beahm,836254279,9.78084E+12,en-US,304,5/1/98,Andrews McMeel Publishing,
The Illustrated Stephen King Trivia Book,Brian James Freeman/Bev Vincent/Glenn Chadbourne,1587671166,9.78159E+12,eng,404,5/1/05,Cemetery Dance Publications,
Gray Matter and Other Stories from Night Shift,Stephen King/John  Glover,055347183X,9.78055E+12,eng,0,8/1/93,Random House Audio,
Cujo,Stephen King,307348245,9.78031E+12,spa,432,6/6/06,Plaza y Janés,
Thinner,Richard Bachman/Stephen King,451190750,9.78045E+12,eng,320,9/1/96,Signet,
Stephen King from A to Z: An Encyclopedia of His Life and Work,George Beahm,836269144,9.78084E+12,eng,251,3/31/99,Andrews McMeel Publishing,
Black House (The Talisman  #2),Stephen King/Peter Straub,034547063X,9.78035E+12,eng,688,9/30/03,Ballantine Books,
The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater/Christopher Golden/Hank Wagner,1580631606,9.78158E+12,en-US,478,5/21/01,Renaissance Books,
Night Shift,Stephen King,451170113,9.78045E+12,en-US,326,2/1/79,Signet,
Misery,Stephen King,450417395,9.78045E+12,eng,370,11/1/88,New English Library,
The Bachman Books,Richard Bachman/Stephen King,452277752,9.78045E+12,eng,704,10/1/96,Plume,
Misery,Stephen King/María Mir,074323359X,9.78074E+12,spa,368,3/26/02,Simon & Schuster Libros en Español,
Carrie,Stephen King,671039725,9.78067E+12,eng,253,10/1/99,Pocket Books,
"Four Past Midnight: Featuring ""The Langoliers""",Stephen King,451185978,9.78045E+12,eng,761,5/1/95,Signet,
Christine,Stephen King/Marie Milpois,2253147699,9.78225E+12,fre,411,6/13/01,LGF,
Sam Walton: Made In America,Sam Walton/John Huey,553562835,9.78055E+12,eng,346,6/1/93,Bantam,
The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,679776311,9.78068E+12,eng,1099,1/9/07,Vintage,
The Paradox of Choice: Why More Is Less,Barry Schwartz,60005696,9.78006E+12,eng,265,1/18/05,Harper Perennial,
Coach: Lessons on the Game of Life,Michael   Lewis,393060918,9.78039E+12,en-US,96,4/17/05,W. W. Norton  Company,
Losers: The Road to Everyplace But the White House,Michael   Lewis,679768092,9.78068E+12,en-US,320,7/28/98,Vintage,
Next: The Future Just Happened,Michael   Lewis,393323528,9.78039E+12,en-US,240,5/17/02,W. W. Norton  Company,
The Ends of the Earth: A Journey to the Frontiers of Anarchy,Robert D. Kaplan,679751238,9.78068E+12,eng,496,1/28/97,Vintage,
Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11),Andreas J. Köstenberger/Peter T. O'Brien,851115195,9.78085E+12,eng,351,1/1/01,Inter Varsity Press,
The Ends Of The Earth: A Journey At The Dawn Of The 21st Century,Robert D. Kaplan,679431489,9.78068E+12,eng,476,2/27/96,Random House  Inc.,
When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,375758259,9.78038E+12,eng,264,10/9/01,Random House Trade Paperbacks,
When Genius Failed: The Rise And Fall Of Long Term Capital Management,Roger Lowenstein,1841155047,9.78184E+12,eng,275,6/1/09,Fourth Estate,
The Secret of Fantasy Forest (Sweet Valley Kids #67),Francine Pascal/Molly Mia Stewart/Ying-Hwa Hu,553483323,9.78055E+12,eng,96,9/1/96,Sweet Valley,
Pearl and Wagner: Three Secrets,Kate McMullan/Janet Allison Brown/R.W. Alley,803725744,9.7808E+12,eng,48,5/24/04,Dial,
A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),Simon Schama,786868996,9.78079E+12,en-US,576,12/18/02,Miramax Books,
The Devil in the White City Murder  Magic and Madness at the Fair that Changed America,Erik Larson,385602057,9.78039E+12,eng,464,3/3/03,Doubleday,
O Historiador,Elizabeth Kostova,857302710X,9.78857E+12,por,544,8/19/05,Suma de Letras Brasileiras,
Kim,Rudyard Kipling/Jeffrey Meyers,1593081928,9.78159E+12,eng,286,12/15/03,Barnes  Noble Classics,
Birds Without Wings,Louis de Bernières,436205491,9.78044E+12,eng,640,7/1/04,Secker,
God Knows,Joseph Heller,684841258,9.78068E+12,eng,368,11/12/97,Simon  Schuster,
Picture This,Joseph Heller,684868199,9.78068E+12,en-US,352,3/24/00,Simon  Schuster,
Closing Time,Joseph Heller,743239806,9.78074E+12,eng,464,7/1/03,Simon & Schuster (Trade Division),
Good as Gold,Joseph Heller,684839741,9.78068E+12,eng,445,11/12/97,Simon  Schuster,
Something Happened,Joseph Heller,684841215,9.78068E+12,eng,576,11/12/97,Simon  Schuster,
Archie Americana Series: Best of the Eighties  Vol. 1,George Gladir/John L. Goldwater/Steve Geppi/Michael I. Silberkleit,1879794063,9.78188E+12,eng,96,6/26/01,Archie Comics,
The Moviegoer,Walker Percy,375701966,9.78038E+12,eng,242,4/14/98,Vintage Books USA,
Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire/Douglas Smith,60745908,9.78006E+12,en-US,409,3/2/04,William Morrow Paperbacks,
Wicked: Memorias de una bruja mala (Los años malvados  #1),Gregory Maguire/Claudia Conde,61351393,9.78006E+12,spa,508,5/1/07,Rayo,
The Sword and the Shield: The Mitrokhin Archive & the Secret History of the KGB,Christopher M. Andrew/Vasili Mitrokhin,465003125,9.78047E+12,en-US,736,8/29/00,Basic Books,
Lay Down My Sword And Shield (Hackberry Holland  #1),James Lee Burke,752842692,9.78075E+12,eng,320,9/4/03,Orion,
Sword and Shield,John Terra,1560764988,9.78156E+12,eng,16,9/1/92,TSR Inc.,
A Year in the Merde,Stephen Clarke,1582346178,9.78158E+12,en-US,276,5/2/06,Bloomsbury Publishing PLC,
Merde!: The Real French You Were Never Taught at School,Geneviève/Michael    Heath,684854279,9.78068E+12,eng,112,12/9/98,Gallery Books,
Merde Encore!: More of the Real French You Were Never Taught at School,Geneviève/Michael    Heath,684854287,9.78068E+12,eng,104,12/9/98,Gallery Books,
Can't Wait to Get to Heaven,Fannie Flagg/Cassandra Campbell,1415930686,9.78142E+12,eng,384,7/18/06,Books on Tape,
Green Hills of Africa,Ernest Hemingway/Edward Shenton,99460955,9.7801E+12,eng,200,3/4/04,Vintage Classics,
Across the River and into the Trees,Ernest Hemingway,684844648,9.78068E+12,eng,272,4/15/98,Scribner,
Hemingway: The Paris Years,Michael S. Reynolds,393318796,9.78039E+12,eng,402,5/17/99,W. W. Norton  Company,
Adios Hemingway,Leonardo Padura/John King,184195795X,9.78184E+12,eng,229,3/10/06,Canongate U.S.,
By-Line: Selected Articles and Dispatches of Four Decades,Ernest Hemingway/William M. White,684839059,9.78068E+12,en-US,512,5/12/98,Scribner,
The Hemingway Women: Those Who Love Him - The Wives And Others,Bernice Kert,393318354,9.78039E+12,eng,556,12/17/98,W. W. Norton  Company,
Hemingway: A Biography,Jeffrey Meyers,306808900,9.78031E+12,eng,644,5/7/99,Da Capo Press,
The Sword of Straw (The Sangreal Trilogy  #2),Amanda Hemingway,345460804,9.78035E+12,eng,336,3/28/06,Del Rey,
A Farewell to Arms,Ernest Hemingway/John Slattery,743564375,9.78074E+12,eng,8,5/1/06,Simon  Schuster Audio,
A Farewell to Arms,Ernest Hemingway,684174693,9.78068E+12,eng,336,2/1/82,MacMillan Publishing Company,
The Big Rock Candy Mountain,Wallace Stegner,140139397,9.78014E+12,eng,563,3/1/91,Penguin,
Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,140159940,9.78014E+12,eng,438,3/1/92,Penguin Books,
Collected Stories,Wallace Stegner/Lynn Stegner,143039792,9.78014E+12,eng,576,7/25/06,Penguin Classics,
All the Little Live Things,Wallace Stegner,140154418,9.78014E+12,eng,345,12/1/91,Penguin Books,
Where the Bluebird Sings to the Lemonade Springs,Wallace Stegner/T.H. Watkins,375759328,9.78038E+12,eng,234,4/9/02,Modern Library,
Wallace Stegner: His Life and Work,Jackson J. Benson,140247963,9.78014E+12,eng,496,11/1/97,Penguin Books,
Letters of E.B. White,E.B. White/Dorothy Lobrano Guth/Martha White/John Updike,60757086,9.78006E+12,eng,736,11/28/06,Harper,
Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,1892145022,9.78189E+12,eng,58,1/1/00,Little Bookroom,
Charlotte's Web,E.B. White/Garth Williams,61228745,9.78006E+12,eng,179,11/1/06,HarperEntertainment,
Charlotte's Web,E.B. White/Garth Williams,140364498,9.78014E+12,eng,256,10/28/93,Penguin Books  Limited (UK),
Che Guevara: A Revolutionary Life,Jon Lee Anderson/José Hernández/Leena Nivala,802135587,9.7808E+12,eng,814,3/9/98,Grove Press (NYC),
Gatsby's Girl,Caroline Preston,618537252,9.78062E+12,en-US,312,5/1/06,Houghton Mifflin Harcourt,
In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road,Allan C. Weisbecker,1585421774,9.78159E+12,eng,352,9/16/02,TarcherPerigee,
Pipe Dream (Strivers Row),Solomon Jones,375756604,9.78038E+12,eng,341,7/31/01,Villard,
The Pleasure of My Company,Steve Martin,786888016,9.78079E+12,eng,176,10/6/04,Hachette Books,
Shopgirl,Steve Martin,786891076,9.78079E+12,eng,130,1/1/00,Hachette Books,
The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,Hunter S. Thompson,684873176,9.78068E+12,eng,752,3/1/13,Simon & Schuster,
Generation of Swine: Tales of Shame and Degradation in the '80's,Hunter S. Thompson,743250443,9.78074E+12,eng,336,11/6/03,Simon  Schuster,
The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,1555916228,9.78156E+12,en-US,112,7/1/07,Fulcrum Publishing,
The Proud Highway: Saga of a Desperate Southern Gentleman  1955-1967,Hunter S. Thompson/Douglas Brinkley,345377966,9.78035E+12,eng,720,4/7/98,Ballantine Books,
Einstein: His Life and Universe,Walter Isaacson,743264738,9.78074E+12,eng,675,4/10/07,Simon  Schuster,
The Wise Men: Six Friends and the World They Made,Walter Isaacson/Evan Thomas,684837714,9.78068E+12,eng,864,6/4/97,Simon & Schuster,
Kissinger,Walter Isaacson,743286979,9.78074E+12,eng,896,9/27/05,Simon  Schuster,
Traveling Mercies: Some Thoughts on Faith,Anne Lamott,385496095,9.78039E+12,eng,275,2/15/00,Anchor,
Where Rainbows End,Cecelia Ahern,7189958,9.78001E+12,eng,454,11/8/04,HarperCollins,
Irish Girls Are Back in Town,Cecelia Ahern/Patricia Scanlan/Gemma O'Connor/Sarah Webb/Maeve Binchy/Marian Keyes/Morag Prunty/Cathy Kelly/Colette Caddle/Marita Conlon-McKenna/Martina Devlin/Clare Dowling/Catherine Foley/Aine Greaney/Suzanne Higgins/Rosaleen Linehan/Joan O'Neill/Julie Parsons/Deirdre Purcell/Martina Reilly/Mary Ryan/Annie Sparrow/Una Brankin,743499263,9.78074E+12,eng,384,3/1/05,Gallery Books,
There's No Place Like Here,Cecelia Ahern,1401301886,9.7814E+12,eng,340,9/4/07,Hachette Books,
Final Rain (The Survivalist  #19),Jerry Ahern,821726846,9.78082E+12,eng,220,6/1/89,Zebra,
The Pursuit of Happyness,Chris Gardner,60744871,9.78006E+12,eng,320,10/24/06,Amistad,
Harvesting the Heart,Jodi Picoult,140230270,9.78014E+12,eng,453,4/1/95,Penguin Books,
The Tenth Circle,Jodi Picoult,074349671X,9.78074E+12,eng,416,10/24/06,Allen & Ulwin,
Mercy,Jodi Picoult,743422449,9.78074E+12,eng,400,4/1/01,Washington Square Press,
Picture Perfect,Jodi Picoult,425185508,9.78043E+12,eng,369,7/2/02,Berkley,
Songs of the Humpback Whale,Jodi Picoult,743431014,9.78074E+12,eng,346,10/1/01,Washington Square Press,
Salem Falls,Jodi Picoult,743418719,9.78074E+12,eng,434,8/1/02,Washington Square Press,
The Pact,Jodi Picoult,61150142,9.78006E+12,eng,512,8/29/06,Avon,
My Sister's Keeper,Jodi Picoult,743454537,9.78074E+12,eng,423,2/1/05,Washington Square Press,
Cold Mountain,Charles Frazier,802142842,9.7808E+12,eng,356,9/1/06,Grove Press,
The Collected Songs of Cold Mountain,Hanshan/Red Pine/John Blofeld,1556591403,9.78156E+12,eng,320,6/1/00,Copper Canyon Press,
For One More Day,Mitch Albom,1401303277,9.7814E+12,eng,197,9/26/06,Hachette Books,
Just One More Day: A Memoir,Susan    Lewis,99486830,9.7801E+12,eng,340,1/5/06,Arrow Books,
Ya Sé Que Te Quiero,Billy Crystal/Elizabeth Sayles,60845988,9.78006E+12,spa,40,4/11/06,Rayo,
Absolutely Mahvelous,Billy Crystal/Dick Schaap,399512462,9.7804E+12,eng,128,7/18/86,Perigee Trade,
The Last Innocent Man,Phillip Margolin,60739681,9.78006E+12,eng,352,1/25/05,HarperTorch,
Outlander (Outlander  #1),Diana Gabaldon,440242940,9.78044E+12,eng,850,7/26/05,Dell Publishing Company,
A Breath of Snow and Ashes (Outlander  #6),Diana Gabaldon,385340397,9.78039E+12,eng,980,8/29/06,Delta,
